id,name,brand,size_gb,price
altosight_6395,"lexar high-performance scheda microsdhc da 16 gb, 633x, uhs-i, adattatore sd incluso",lexar,16.0,12.9
altosight_6396,"lexar high-performance scheda microsdhc da 32 gb, 633x, uhs-i, adattatore sd incluso",lexar,32.0,20.37
altosight_6399,"lexar lsdmi8gbbbeu300 300x sdhc class 10 uhs-1 u1,lexar media inc,lsdmi8gbbbeu300a",lexar,8.0,10.84
altosight_6400,"lexar schede high performance 300x microsdhc/microsdxc, 8g b, uhs-i",lexar,8.0,11.44
altosight_6401,"sandisk ultra imaging microsdxc da 128 gb, con adattatore sd, fino a 80 mb/s, uhs-i classe 10",sandisk,128.0,63.4
altosight_6402,"sandisk ultra imaging scheda di memoria microsdhc da 16gb + adattatore sd fino a 80 mb/sec, uhs-i classe 10",sandisk,16.0,11.99
altosight_6403,"sandisk ultra imaging microsdxc da 64 gb, con adattatore sd, fino a 80 mb/s, uhs-i classe 10",sandisk,64.0,31.22
altosight_6404,"sandisk ultra imaging scheda di memoria microsdhc da 32gb + adattatore sd fino a 80 mb/sec, uhs-i classe 10",sandisk,32.0,18.59
altosight_6406,"sandisk extreme scheda di memoria, sdhc da 16 gb, twinpack fino a 90 mb/sec, classe 10, u3",sandisk,16.0,14.89
altosight_6415,"sandisk extreme plus scheda di memoria, sdhc da 16 gb fino a 90 mb/sec, classe 10, u3",sandisk,16.0,26.19
altosight_6417,"kingston scheda sd professionale sda10/512gb uhs-i sdhc/sdxc di classe 10, 512gb",kingston,512.0,215.51
altosight_6418,"scheda di memoria sandisk ultra android microsdxc da 64 gb, con adattatore sd, fino a 80 mb/sec, classe 10 ffp",sandisk,64.0,32.99
altosight_6419,"scheda di memoria sandisk ultra android microsdxc da 128 gb, con adattatore sd, fino a 80 mb/sec, classe 10 ffp",sandisk,128.0,56.99
altosight_6420,"scheda di memoria sandisk ultra android microsdhc da 32 gb, con adattatore sd, fino a 80 mb/sec, classe 10 ffp",sandisk,32.0,16.7
altosight_6421,"scheda di memoria sandisk ultra android microsdhc da 16 gb, con adattatore sd, fino a 80 mb/sec, classe 10 ffp",sandisk,16.0,11.99
altosight_6422,"sandisk ultra sdhc scheda di memoria da 64 gb, fino a 80 mb/sec, classe 10",sandisk,64.0,34.99
altosight_6423,"sandisk ultra sdhc scheda di memoria da 128 gb, fino a 80 mb/sec, classe 10",sandisk,128.0,59.05
altosight_6424,"sandisk ultra sdhc scheda di memoria da 32 gb, fino a 80 mb/sec, classe 10",sandisk,32.0,20.23
altosight_6425,"sandisk ultra sdhc scheda di memoria da 16 gb, fino a 80 mb/sec, classe 10",sandisk,16.0,11.89
altosight_6426,"sandisk extreme scheda di memoria, sdhc da 16 gb fino a 90 mb/sec, classe 10, u3",sandisk,16.0,14.89
altosight_6427,"sandisk ultra scheda di memoria sdhc da 64 gb, velocità fino a 80 mb/sec, classe 10 ffp",sandisk,64.0,27.0
altosight_6428,"sandisk ultra sdhc scheda di memoria da 128 gb, fino a 80 mb/sec, classe 10 ffp,sandisk,sdsdunc-128g-gzfin,sdhc,sdxc,classedivelocità10,fotografiamodalitàscattocontinuo,schedeuhs-i,schedeimaging,videoinfullhd",sandisk,128.0,50.99
altosight_6434,"sandisk ultra flair 16 gb, chiavetta usb 3.0, velocità di lettura fino a 130 mb/s, nero,sandisk,sdcz73-016g-g46,cruzer,pendrive,sandisk,usb3.0,usb3.0standard,usb3.1(gen1),usbaelevateprestazioni.,ultraflair,archiviazioneesterna,differenzadivelocitàtrausb3.0eusb2.0,unitàflashusb3.0,velocitàditrasferimentofilm",sandisk,16.0,11.78
altosight_6435,"sandisk ultra flair 32 gb, chiavetta usb 3.0, velocità di lettura fino a 150 mb/s, nero,sandisk,sdcz73-032g-g46,cruzer,pendrive,sandisk,usb3.0,usb3.0standard,usb3.1(gen1),usbaelevateprestazioni.,ultraflair,archiviazioneesterna,differenzadivelocitàtrausb3.0eusb2.0,unitàflashusb3.0,velocitàditrasferimentofilm",sandisk,32.0,13.49
altosight_6436,"sandisk ultra flair 64 gb, chiavetta usb 3.0, velocità di lettura fino a 150 mb/s, nero,sandisk,sdcz73-064g-g46,cruzer,pendrive,sandisk,usb3.0,usb3.0standard,usb3.1(gen1),usbaelevateprestazioni.,ultraflair,archiviazioneesterna,differenzadivelocitàtrausb3.0eusb2.0,unitàflashusb3.0,velocitàditrasferimentofilm",sandisk,64.0,33.99
altosight_6437,"sandisk ultra flair 128 gb, chiavetta usb 3.0, velocità di lettura fino a 150 mb/s, nero,sandisk,sdcz73-128g-g46,cruzer,pendrive,sandisk,usb3.0,usb3.0standard,usb3.1(gen1),usbaelevateprestazioni.,ultraflair,archiviazioneesterna,differenzadivelocitàtrausb3.0eusb2.0,unitàflashusb3.0,velocitàditrasferimentofilm",sandisk,128.0,49.9
altosight_6438,"scheda memoria microsdhc sandisk ultra plus, classe 10, velocità di lettura fino a 80&nbsp;mb/s + adattatore sd 128 gb,sandisk,sdsqusc-128g-gn6ma",sandisk,128.0,90.65
altosight_6443,"kingston sdc10g2/128gb sdc10g2/128gb scheda microsd da 128 gb, classe 10, uhs-i, 45 mb/s, con adattatore sd, nero",kingston,128.0,51.79
altosight_6444,"kingston sdc10g2/256gb scheda microsd da 256 gb, classe 10, uhs-i, 45 mb/s, con adattatore sd, nero",kingston,256.0,126.63
altosight_6445,"toshiba thn-u302b0160m4 16gb usb 3.0 (3.1 gen 1) usb type-a connector blue usb flash drive - usb flash drives (16 gb, 3.0 (3.1 gen 1), usb type-a connector, cap, 7.8 g, blue),toshiba,thn-u302b0160m4",toshiba,16.0,10.99
altosight_6446,"sandisk cruzer blade 16gb 16gb usb 2.0 tipo-a rosa,sandisk,sdcz50c-016g-b35pe",sandisk,16.0,12.03
altosight_6447,"kingston hxs3/128gb hyperx savage memoria flash, usb 3.0, 128 gb, lettura 350 mb/s, scrittura 250 mb/s, nero/rosso",kingston,128.0,87.99
altosight_6448,"sony srg1uya scheda micro sd hc, uhs-i, classe 10, 128 gb, con adattatore, nero",sony,128.0,73.17
altosight_6451,sandisk sddd2-128g ultra dual usb 3.0 memoria usb portatile,sandisk,128.0,69.73
altosight_6452,"kingston hxs3/512gb hyperx savage memoria flash, usb 3.0, 512 gb, lettura 350 mb/s, scrittura 250 mb/s, nero/rosso",kingston,512.0,232.89
altosight_6453,"toshiba thn-m401s0160e2 16gb microsd nand class 10 memory card - memory cards (16 gb, microsd, class 10, 95 mb/s, 80 mb/s, nand)",toshiba,16.0,24.99
altosight_6454,"toshiba thn-m401s0320e2 32gb microsd nand class 10 memory card - memory cards (32 gb, microsd, class 10, 95 mb/s, 80 mb/s, nand)",toshiba,32.0,30.91
altosight_6455,toshiba thn-m401s0640a exceria pro class 10 uhs-i u3,toshiba,64.0,48.17
altosight_6456,"kingston sdca3/128gb scheda microsdhc/sdxc, uhs-i, u3, 90r/80w, sdca3, adattatore sd, nero/antracite",kingston,128.0,89.99
altosight_6459,sandisk cruzer glide chiavetta usb 2.0 256 gb,sandisk,256.0,108.99
altosight_6460,sony qd-m32 memory card - memory cards,sony,32.0,93.8
altosight_6462,"sandisk micro sd extreme pro mobile scheda di memoria da 128gb xc, lettore usb 3.0, nero",sandisk,128.0,225.0
altosight_6464,"toshiba transmemory u302 16gb usb 3.0 (3.1 gen 1) usb type-a connector black, red usb flash drive - usb flash drives (16 gb, 3.0 (3.1 gen 1), usb type-a connector, cap, 7.8 g, black, red),toshiba,thn-u302d0160m4",toshiba,16.0,33.0
altosight_6465,"sandisk ultra dual usb drive 3.0 32 gb, fino a 150 mb/sec, nero",sandisk,32.0,18.88
altosight_6466,"sandisk ultra dual usb drive 3.0 64 gb, fino a 150 mb/sec, nero",sandisk,64.0,27.97
altosight_6467,"toshiba exceria pro - n401 128gb sdxc uhs-i class 3 memory card - memory cards (128 gb, sdxc, class 3, 95 mb/s, 75 mb/s, uhs-i)",toshiba,128.0,66.99
altosight_6468,"sony 4\' gb sdhc secure digital flash memory card p 64 gb,sony,sf-m64/t",sony,64.0,93.21
altosight_6470,"sony sfm128/t 128gb sdxc uhs-ii class 10 memory card - memory cards (128 gb, sdxc, class 10, 260 mb/s, 100 mb/s, uhs-ii)",sony,128.0,161.18
altosight_6472,"sandisk micro sdxc extreme action per fotocamere da azione, scheda di memoria 128 gb, con adattatore, classe uhs 1, c10, u3, rosso/oro",sandisk,128.0,93.82
altosight_6473,"sandisk extreme scheda di memoria, microsdxc da 128 gb + adattatore sd fino a 90 mb/sec, classe 10, u3, v30",sandisk,128.0,97.48
altosight_6474,toshiba scheda di memoria microsdxc 128gb - exceria - 90mb/s - classe 10 - uhs-i - u3 + adattatore,toshiba,128.0,50.42
altosight_6475,toshiba scheda di memoria microsdxc 64gb - exceria - 90mb/s - classe 10 - uhs-i - u3 + adattatore,toshiba,64.0,25.71
altosight_6477,"toshiba exceria scheda di memoria, microsdhc, 32gb, classe 10, con adattatore",toshiba,32.0,15.88
altosight_6485,"toshiba transmemory u302 128gb usb 3.0 black usb flash drive - usb flash drives (usb 3.0 (3.1 gen 1), usb 3.0, type-a, 0 - 50 °c, -20 - 60 °c, cap)",toshiba,128.0,57.96
altosight_6486,"sandisk cruzer blade 32 gb 32gb 2.0 usb type-a connector blue usb flash drive - usb flash drives (32 gb, 2.0, usb type-a connector, capless, blue),sandisk,sdcz50c-032g-b35be",sandisk,32.0,14.42
altosight_6487,"sandisk cruzer blade 32 gb 32gb 2.0 usb type-a connector pink usb flash drive - usb flash drives (32 gb, 2.0, usb type-a connector, capless, pink),sandisk,sdcz50c-032g-b35pe",sandisk,32.0,17.47
altosight_6488,"sandisk cruzer blade 32 gb 32gb 2.0 usb type-a connector green usb flash drive - usb flash drives (32 gb, 2.0, usb type-a connector, capless, green),sandisk,sdcz50c-032g-b35ge",sandisk,32.0,16.91
altosight_6490,"sandisk ultra dual usb drive 3.0 128 gb, fino a 150 mb/sec, nero",sandisk,128.0,51.99
altosight_6491,"sandisk cruzer blade 64 gb 64gb 2.0 usb type-a connector pink usb flash drive - usb flash drives (64 gb, 2.0, usb type-a connector, capless, pink),sandisk,sdcz50c-064g-b35pe",sandisk,64.0,22.92
altosight_6492,"sandisk cruzer blade 64 gb 64gb 2.0 usb type-a connector green usb flash drive - usb flash drives (64 gb, 2.0, usb type-a connector, capless, green),sandisk,sdcz50c-064g-b35ge",sandisk,64.0,22.92
altosight_6493,"sandisk extreme pro 64gb microsdxc uhs-ii class 10 memory card - memory cards (64 gb, microsdxc, class 10, uhs-ii, 275 mb/s, black, red),sandisk,sdsqxpj-064g-ancm3",sandisk,64.0,117.53
altosight_6497,"sandisk ultra dual usb drive 3.0 16 gb, fino a 130 mb/sec, nero",sandisk,16.0,11.99
altosight_6498,sony sr-64uza micro sdxc class 10 uhs-i u3,sony,64.0,106.03
altosight_6499,"samsung 8806088449227 evo plus memoria microsdxc da 256gb, adattatore sd, bianco",samsung,256.0,165.01
altosight_6501,"sandisk sdsqxvf-032g-gn6aa scheda di memoria per action camera da 32gb, [vecchio modello],sandisk,sdsqxvf-032g-gn6aa",sandisk,32.0,29.99
altosight_6509,"toshiba scheda di memoria sdhc 32gb, exceria, 90mb/s, classe 10, u3",toshiba,32.0,18.99
altosight_6511,"kingston datatraveler 50 dt50 chiavetta usb 3.0, 128 gb",kingston,128.0,45.99
altosight_6512,"kingston datatraveler 50 dt50 chiavetta usb 3.0, 32 gb",kingston,32.0,15.69
altosight_6513,"kingston datatraveler 50 dt50 chiavetta usb 3.0, 64 gb",kingston,64.0,25.13
altosight_6514,"kingston datatraveler 50 dt50 chiavetta usb 3.0, 8 gb",kingston,8.0,7.99
altosight_6515,"kingston datatraveler 50 dt50 chiavetta usb 3.0, 16 gb",kingston,16.0,8.99
altosight_6516,"sandisk 32gb cruzer edge 32gb usb 2.0 type-a grey,red usb flash drive - usb flash drives (usb 2.0, type-a, slide, grey, red),sandisk,sdcz51-032g-b35bg",sandisk,32.0,13.54
altosight_6517,"sandisk 16gb cruzer edge 16gb usb 2.0 usb type-a connector blue, grey usb flash drive - usb flash drives (16 gb, 2.0, usb type-a connector, slide, blue, grey),sandisk,sdcz51-016g-b35bg",sandisk,16.0,12.99
altosight_6518,"sandisk 32gb cruzer edge 32gb usb 2.0 usb type-a connector grey, red usb flash drive - usb flash drives (32 gb, 2.0, usb type-a connector, slide, grey, red),sandisk,sdcz51-032g-b35rg",sandisk,32.0,13.89
altosight_6521,sandisk sdsdxnf-128g-gecin 128 gb extreme plus sd card,sandisk,128.0,82.19
altosight_6522,"sony sf-g2ux2,sony,sf-g2ux2",sony,256.0,210.74
altosight_6523,"sony sfg2uz 256gb sdxc uhs-i class 10 memory card - memory cards (256 gb, sdxc, class 10, uhs-i, 95 mb/s, black),sony,sf-g2uz",sony,256.0,233.95
altosight_6524,"kingston datatraveler microduo 3c dtduo3c/128gb , usb 3.0/3.1, type-a e type-c, 128 gb, argento/trasparente",kingston,128.0,47.01
altosight_6525,"sandisk ultra dual usb drive 3.0 256 gb, fino a 150 mb/sec, nero",sandisk,256.0,103.99
altosight_6526,"sandisk ultra dual usb drive 3.0 16 gb, fino a 130 mb/sec - ffp",sandisk,16.0,13.99
altosight_6527,"sandisk ultra dual usb drive 3.0 64 gb, fino a 150 mb/sec - ffp",sandisk,64.0,27.97
altosight_6528,"sandisk extreme go chiavetta usb 3.1, 128 gb",sandisk,128.0,74.98
altosight_6529,"pny attaché 4 2.0 128gb 128gb usb 2.0 usb type-a connector black usb flash drive - usb flash drives (128 gb, 2.0, usb type-a connector, 25 mb/s, slide, black),pny,fd128att4-ef",pny,128.0,39.0
altosight_6530,"sandisk ultra dual usb drive 3.0 128 gb, fino a 150 mb/sec - ffp",sandisk,128.0,57.99
altosight_6531,"sandisk ultra dual usb drive 3.0 32 gb, fino a 150 mb/sec - ffp",sandisk,32.0,19.99
altosight_6532,"toshiba transmemory ex u382 32gb usb 3.0 (3.1 gen 1) type-a white usb flash drive - usb flash drives (32 gb, usb 3.0 (3.1 gen 1), type-a, 95 mb/s, 80 mb/s, android),toshiba,thn-u382w0320e4",toshiba,32.0,16.47
altosight_6534,sandisk sdcz880-256g-g46 cruzer extreme memoria usb portatile,sandisk,256.0,182.06
altosight_6535,"sandisk extreme go chiavetta usb 3.1, 64 gb",sandisk,64.0,48.99
altosight_6537,"sony sf-g uhs-ii 128 gb 128gb sd uhs-ii class 10 memory card - memory cards (128 gb, sd, class 10, 300 mb/s, 299 mb/s, uhs-ii)",sony,128.0,357.73
altosight_6538,"sony sf-g uhs-ii 64 gb 64gb sd uhs-ii class 10 memory card - memory cards (64 gb, sd, class 10, 300 mb/s, 299 mb/s, uhs-ii)",sony,64.0,195.41
altosight_6539,"sony sf-g uhs-ii 32 gb 32gb sd uhs-ii class 10 memory card - memory cards (32 gb, sd, class 10, 300 mb/s, 299 mb/s, uhs-ii)",sony,32.0,111.2
altosight_6540,"scheda di memoria sandisk extreme microsdxc da 64 gb + adattatore sd fino a 100 mb/sec, classe 10, u3, v30 a1",sandisk,64.0,41.99
altosight_6541,"scheda di memoria sandisk extreme microsdhc da 32 gb + adattatore sd fino a 100 mb/sec, classe 10, u3, v30 a1",sandisk,32.0,26.99
altosight_6542,"scheda di memoria sandisk extreme microsdxc da 128 gb + adattatore sd fino a 100 mb/sec, classe 10, u3, v30 a1",sandisk,128.0,85.0
altosight_6543,"scheda di memoria sandisk extreme plus microsdhc da 32 gb + adattatore sd fino a 100 mb/sec, classe 10, u3, v30 a1",sandisk,32.0,34.99
altosight_6544,"scheda di memoria sandisk extreme plus microsdxc da 64 gb + adattatore sd fino a 100 mb/sec, classe 10, u3, v30 a1",sandisk,64.0,47.99
altosight_6545,"scheda di memoria sandisk extreme plus microsdxc da 128 gb + adattatore sd fino a 100 mb/sec, classe 10, u3, v30 a1",sandisk,128.0,83.04
altosight_6549,"sandisk extreme scheda di memoria microsdhc da 32 gb + adattatore sd fino a 100 mb/sec, classe 10, u3, v30 a1, ffp",sandisk,32.0,23.99
altosight_6551,"sandisk extreme scheda di memoria microsdhc da 64 gb + adattatore sd fino a 100 mb/sec, classe 10, u3, v30 a1, ffp",sandisk,64.0,42.99
altosight_6554,"sandisk extreme scheda di memoria microsdxc da 128 gb + adattatore sd fino a 100 mb/sec, classe 10, u3, v30 a1, ffp",sandisk,128.0,75.99
altosight_6556,"sandisk ultra scheda di memoria microsdhc da 32 gb e adattatore, con a1 app performance, velocità fino a 98 mb/sec, classe 10, u1 (nuova versione),sandisk,sdsquar-032g-gn6ma",sandisk,32.0,15.57
altosight_6557,"sandisk ultra scheda di memoria microsdhc da 32 gb e adattatore, con a1 app performance, velocità fino a 98 mb/sec, classe 10, u1, ffp,sandisk,sdsquar-032g-gzfma",sandisk,32.0,18.34
altosight_6558,"sandisk ultra scheda di memoria microsdhc da 32 gb + adattatore sd, con a1 app performance, velocità fino a 98 mb/sec, classe 10, u1, per fotocamere",sandisk,32.0,19.99
altosight_6559,"sandisk ultra scheda di memoria microsdxc da 128 gb + adattatore sd, con a1 app performance, velocità fino a 100 mb/sec, classe 10, u1, per fotocamere",sandisk,128.0,58.19
altosight_6560,"sandisk ultra 64gb microsdxc uhs-i class 10 memory card - memory cards (64 gb, microsdxc, class 10, uhs-i, 100 mb/s, grey, red),sandisk,sdsquar-064g-gn6ta",sandisk,64.0,29.79
altosight_6562,"kingston sdcs/128gb canvas select scheda microsd 128 gb, velocità uhs-i di classe 10 fino a 80 mb/s in lettura, con adattatore sd,kingstone,sdcs/128gb",kingston,128.0,38.84
altosight_6563,"kingston sdcs/64gb canvas select scheda microsd con adattatore sd,kingstone,sdcs/64gb",kingston,64.0,22.61
altosight_6564,"kingston sdcg2/32gbsp canvas go! scheda microsd 32 gb senza adattatore sd,kingston,342b983",kingston,32.0,20.99
altosight_6565,"kingston sdcr/64gb microsd canvas react, nero,kingston,sdcr/64gb",kingston,64.0,46.08
altosight_6566,"sandisk sdcz73064g chiavetta da 64 gb, usb 3.0, velocità di lettura fino a 150 mb/s,sandisk,sdcz73064g",sandisk,64.0,37.56
altosight_6567,"sandisk sdcz73032g chiavetta da 32 gb, usb 3.0, velocità di lettura fino a 150 mb/s,sandisk,sdcz73032g",sandisk,32.0,20.47
altosight_6568,"lexar lsdmi32gcbeu1000r - scheda di memoria micro sdhc uhs-ii da 32 gb, classe 10, con lettore di schede usb,lexar media inc,lsdmi32gcbeu1000r",lexar,32.0,56.23
altosight_6569,"lexar lsdmi128bbeu633a micro sdxc class 10 uhs-i u1,lexar media inc,lsdmi128bbeu633a",lexar,128.0,62.0
altosight_6570,"lexar lsdmi64gbb1eu300a - scheda di memoria micro sdxc uhs-i 300x (45mb/s), ad alta velocità, con adattatore sd, 64 gb,lexar media inc,lsdmi64gbb1eu300a",lexar,64.0,38.44
altosight_6571,"lexar lsdmi128cbeu1000r - scheda di memoria micro sdhc uhs-ii da 128 gb, classe 10, con lettore di schede usb,lexar media inc,lsdmi128cbeu1000r",lexar,128.0,145.16
altosight_6572,"lexar lsdmi32gbb1eu300a - scheda di memoria micro sdhc uhs-i 300 x (45mb/s), ad alta velocità, con adattatore sd, 32 gb,lexar media inc,lsdmi32gbb1eu300a",lexar,32.0,21.78
altosight_6573,"lexar,lexar lsd64gcrbeu1000 - scheda di memoria flash professionale sdhc uhs-ii 1000x (150mb/s), 64 gb,lexar media inc,lsd64gcrbeu1000",lexar,64.0,50.36
altosight_6574,"lexar lsdmi16gbb1eu300a - scheda di memoria micro sdhc uhs-i 300 x (45mb/s), ad alta velocità, con adattatore sd, 16 gb,lexar media inc,lsdmi16gbb1eu300a",lexar,16.0,17.14
altosight_6575,"lexar lsd256cbeu633 - scheda di memoria professionale sdhc/sdxc uhs-i, classe 10, 95mb/s (633x), 256 gb,lexar media inc,lsd256cbeu633",lexar,256.0,103.0
altosight_6576,"lexar lsd32gcb1eu633 - scheda di memoria sdhc/sdxc uhs-i da 32 gb, classe 10, 95 mb/s (633x),lexar media inc,lsd32gcb1eu633",lexar,32.0,28.0
altosight_6577,"lexar lsd128gcb1eu633 sdxc class 10 uhs-i,lexar media inc,lsd128gcb1eu633",lexar,128.0,64.24
altosight_6578,"lexar lsdmi64gcbeu1000r - scheda di memoria micro sdhc uhs-ii da 64 gb, classe 10, con lettore di schede usb,lexar media inc,lsdmi64gcbeu1000r",lexar,64.0,78.95
altosight_6579,"lexar sd32gce1000amzn scheda di memoria 32 gb con velocitã. di lettura fino a 150mb/s e scrittura fino a 60mb/s,lexar media inc,sd32gce1000amzn",lexar,32.0,30.36
altosight_6580,"lexar sdmi128ce1000aamzn scheda di memoria 128 gb con velocità di lettura fino a 150mb/s e scrittura fino a 60mb/s [imballaggio eco-compatibile],lexar media inc,sdmi128ce1000aamzn",lexar,128.0,136.15
altosight_6581,"scheda di memoria lexar® professional 2000x sdhctm uhs-ii 32gb [imballaggio esclusivo amazon],lexar media inc,sd32gce2000amzn",lexar,32.0,61.78
altosight_6582,"lexar lsd64gcb1eu633 sdxc class 10 uhs-i u3,lexar media inc,lsd64gcb1eu633",lexar,64.0,35.53
altosight_6583,"schede lexar ad alte prestazioni 633x 256gb microsdhc/microsdxc uhs-i [imballaggio eco-compatibile],lexar media inc,sdmi256ce633aamzn      ",lexar,256.0,109.99
altosight_6584,"schede lexar® ad alte prestazioni 633x 64gb microsdhc/microsdxctm uhs-i [imballaggio eco-compatibile],lexar media inc,sdmi64gce633aamzn       ",lexar,64.0,29.99
altosight_6585,"schede lexar ad alte prestazioni 633x 64gb sdhc/sdxctm uhs-i [imballaggio eco-compatibile],lexar media inc,sd64gae633amzn",lexar,64.0,29.99
altosight_6586,iscriviti e prova amazon prime,intenso,32.0,20.02
altosight_6587,iscriviti e prova amazon prime,intenso,64.0,21.71
altosight_6588,iscriviti e prova amazon prime,lexar,32.0,19.7
altosight_6589,iscriviti e prova amazon prime,lexar,64.0,59.99
altosight_6590,iscriviti e prova amazon prime,lexar,32.0,18.61
altosight_6591,iscriviti e prova amazon prime,lexar,64.0,26.49
altosight_6592,128gb micro sdxc class 10 uhs-i 45r flash card single pack w/o adapter,kingston,128.0,53.85
altosight_6593,256gb microsdxc class 10 uhs-i 45mb/s read card + sd adapter,kingston,256.0,144.95
altosight_6594,32gb micro sdhc class 10 uhs-i 45r flashcard single pack w/o adapter,kingston,32.0,17.25
altosight_6595,32gb micro sdhc uhs-i u3 90r/45w,kingston,32.0,21.99
altosight_6596,32gb sdhc uhs-ii card,transcend,32.0,65.0
altosight_6597,64gb micro sdxc class 10 uhs-i 45r flashcard single pack w/o adapter,kingston,64.0,29.95
altosight_6598,64gb microsdxc uhs-i u3 90r/45w actn crd,kingston,64.0,42.45
altosight_6599,64gb sdhc uhs-ii card,transcend,64.0,117.0
altosight_6600,8gb micro sdhc class 10 uhs-i 45mb/s read card + sd adapter,kingston,8.0,11.25
altosight_6601,8gb micro sdhc class 10 uhs-i 45r flash card single pack w/o adapter,kingston,8.0,11.99
altosight_6602,kingston 32 gb micro sd kaart,kingston,32.0,16.45
altosight_6603,kingston 512gb sdxc uhs-i class 10 512gb sdxc uhs-i class 10,kingston,512.0,217.89
altosight_6604,kingston class 10 uhs-i sdhc 16gb 16gb sdhc uhs class 10,kingston,16.0,12.0
altosight_6605,kingston micro sd kaart 16gb,kingston,16.0,10.25
altosight_6606,kingston micro sd kaart 32 gb,kingston,32.0,16.99
altosight_6607,kingston micro sd kaart 4 gb,kingston,4.0,6.5
altosight_6608,kingston micro sd kaart 64 gb + sd adapter,kingston,64.0,24.99
altosight_6609,kingston micro sd kaart 64gb,kingston,64.0,27.85
altosight_6610,kingston micro sd kaart 8 gb,kingston,8.0,7.99
altosight_6611,kingston micro sdhc class 10 uhs-i card 16gb 16gb micro sdhc uhs-i class 10,kingston,16.0,11.25
altosight_6612,kingston micro sdxc class 10 uhs-i 128gb 128gb micro sdxc uhs class 10,kingston,128.0,59.75
altosight_6613,kingston micro sdxc kaart 64gb,kingston,64.0,37.9
altosight_6614,kingston micro sdxc uhs-i u3 90r/80w 128gb 128gb micro sdxc uhs-i class 10,kingston,128.0,99.95
altosight_6615,kingston sd kaart 64 gb,kingston,64.0,30.45
altosight_6616,kingston sd kaart uhs-i 128gb,kingston,128.0,66.5
altosight_6617,kingston sdxc class 10 uhs-i 256gb 256gb sdxc flash class 10,kingston,256.0,111.0
altosight_6618,kingston sdxc uhs-i u3 64gb 64gb sdxc uhs class 3,kingston,64.0,36.45
altosight_6619,kingston secure digital card high-capacity 4gb  (retail),kingston,4.0,7.99
altosight_6620,lexar 32gb microsdhc uhs-i 32gb microsdhc uhs-i klasse 10 flashgeheugen,lexar,32.0,20.95
altosight_6621,lexar high performance micro sd kaart 32gb met sd adapter,lexar,32.0,25.0
altosight_6622,lexar premium series sd kaart 32gb,lexar,32.0,21.99
altosight_6623,lexar professional uhs-ii sd kaart 32gb 1000x,lexar,32.0,42.49
altosight_6624,mem micro sd exeria 16gb red class10,toshiba,16.0,12.45
altosight_6625,micro sdhc kaart 8gb class 4 van sandisk (geheugenkaart met adapter),sandisk,8.0,17.9
altosight_6626,samsung 16gb micro sdhc 16gb micro sdhc uhs class 10,samsung,16.0,28.9
altosight_6627,samsung 16gb micro sdhc 16gb micro sdhc uhs klasse 10,samsung,16.0,28.9
altosight_6628,samsung 32gb micro sdhc 32gb micro sdhc uhs class 10,samsung,32.0,31.9
altosight_6629,"samsung 64gb, micro sdhc pro",samsung,64.0,57.9
altosight_6630,samsung evo+ 128gb micro sdxc class 10 / uhs-1 (80mb/s) -mb-mc128d,samsung,128.0,59.99
altosight_6631,samsung evo+ 64 gb micro sd class 10 met adapter,samsung,64.0,29.0
altosight_6632,samsung micro sdxc class 10 64gb pro met adapter mb-mg64ea/eu,samsung,64.0,60.0
altosight_6633,samsung pro 32 gb micro sd class 10 met adapter,samsung,32.0,31.9
altosight_6634,samsung pro+ micro sdxc class 10 64gb met adapter,samsung,64.0,56.9
altosight_6635,samsung sd kaart 64gb evo+ | class 10,samsung,64.0,29.99
altosight_6636,sandisk 8 gb micro sdhc geheugenkaart + sd adapter,sandisk,8.0,17.9
altosight_6637,sandisk cruzer ultra usb- stick - 16 gb,sandisk,16.0,18.9
altosight_6638,sandisk extreme micro sd - 32 gb - met adapter,sandisk,32.0,27.99
altosight_6639,sandisk extreme micro sd 32gb met adapter,sandisk,32.0,26.99
altosight_6640,sandisk extreme micro sd - 64 gb - met adapter,sandisk,64.0,41.9
altosight_6641,sandisk extreme micro sdhc 64gb +sd ad. 60mb class 10 u3,sandisk,64.0,46.99
altosight_6642,sandisk extreme plus micro sd kaart 64 gb + sd adapter,sandisk,64.0,53.0
altosight_6643,sandisk extreme pro micro sd kaart - 128 gb - met adapter,sandisk,128.0,249.0
altosight_6644,sandisk extreme pro micro sd kaart 64 gb + adapter,sandisk,64.0,56.99
altosight_6645,sandisk extreme pro - sd kaart - 32 gb,sandisk,32.0,38.99
altosight_6646,sandisk extreme pro uhs-ii sd kaart 64 gb,sandisk,64.0,118.95
altosight_6647,sandisk micro sd extreme plus 64gb 95mb/s class 10,sandisk,64.0,56.99
altosight_6648,sandisk micro sd kaart 32 gb + fotoadapter,sandisk,32.0,17.99
altosight_6649,sandisk micro sd kaart 8 gb + sd adapter,sandisk,8.0,9.4
altosight_6650,sandisk micro sd kaart extreme 32gb - met adapter,sandisk,32.0,24.99
altosight_6651,sandisk micro sdhc 32gb met adapter class 4,sandisk,32.0,24.9
altosight_6652,sandisk micro sdhc extreme class 10 - 32 gb - met adapter,sandisk,32.0,23.5
altosight_6653,sandisk micro sdhc kaart 16gb class 4 (geheugenkaart met adapter),sandisk,16.0,17.9
altosight_6654,sandisk micro sdxc extreme - 128 gb - met adapter,sandisk,128.0,89.0
